,County,State,latitude,longitude,FIPS,Genre
534,Wheeler,GA,32.1,-82.7,13309,Rock
535,White,GA,34.6,-83.8,13311,Rock
536,Whitfield,GA,34.8,-85.0,13313,Rock
537,Wilcox,GA,32.0,-83.4,13315,Rock
538,Wilkes,GA,33.8,-82.7,13317,Rock
539,Wilkinson,GA,32.8,-83.2,13319,Rock
540,Worth,GA,31.6,-83.8,13321,Rock
541,Hawaii,HI,19.6,-155.5,15001,Reggae
542,Honolulu,HI,23.6,-164.7,15003,Reggae
543,Kalawao,HI,21.2,-156.9,15005,Reggae
544,Kauai,HI,22.0,-159.7,15007,Reggae
545,Maui,HI,20.9,-156.6,15009,Reggae
546,Adair,IA,41.3,-94.5,19001,House
547,Adams,IA,41.0,-94.7,19003,House
548,Allamakee,IA,43.3,-91.4,19005,Reggae
549,Appanoose,IA,40.7,-92.9,19007,House
550,Audubon,IA,41.7,-94.9,19009,House
551,Benton,IA,42.1,-92.1,19011,House
552,Black Hawk,IA,42.5,-92.3,19013,House
553,Boone,IA,42.0,-93.9,19015,House
554,Bremer,IA,42.8,-92.3,19017,House
555,Buchanan,IA,42.5,-91.8,19019,House
556,Buena,IA,42.7,-95.2,19021,Rock
557,Butler,IA,42.7,-92.8,19023,Rock
558,Calhoun,IA,42.4,-94.6,19025,Rock
559,Carroll,IA,42.0,-94.9,19027,Rock
560,Cass,IA,41.3,-94.9,19029,House
561,Cedar,IA,41.8,-91.1,19031,Reggae
562,Cerro Gordo,IA,43.1,-93.3,19033,Rock
563,Cherokee,IA,42.7,-95.6,19035,Rock
564,Chickasaw,IA,43.1,-92.3,19037,Rock
565,Clarke,IA,41.0,-93.8,19039,House
566,Clay,IA,43.1,-95.2,19041,Rock
567,Clayton,IA,42.9,-91.3,19043,Reggae
568,Clinton,IA,41.9,-90.5,19045,Reggae
569,Crawford,IA,42.0,-95.4,19047,Rock
570,Dallas,IA,41.7,-94.0,19049,House
571,Davis,IA,40.7,-92.4,19051,House
572,Decatur,IA,40.7,-93.8,19053,House
573,Delaware,IA,42.5,-91.4,19055,Reggae
574,Des Moines,IA,40.9,-91.2,19057,Rock
575,Dickinson,IA,43.4,-95.2,19059,Rock
576,Dubuque,IA,42.5,-90.9,19061,House
577,Emmet,IA,43.4,-94.7,19063,Rock
578,Fayette,IA,42.9,-91.8,19065,House
579,Floyd,IA,43.1,-92.8,19067,House
580,Franklin,IA,42.7,-93.3,19069,Rock
581,Fremont,IA,40.7,-95.6,19071,House
582,Greene,IA,42.0,-94.4,19073,Rock
583,Grundy,IA,42.4,-92.8,19075,Rock
584,Guthrie,IA,41.7,-94.5,19077,House
585,Hamilton,IA,42.4,-93.7,19079,Rock
586,Hancock,IA,43.1,-93.7,19081,Rock
587,Hardin,IA,42.4,-93.2,19083,Rock
588,Harrison,IA,41.7,-95.8,19085,Rock
589,Henry,IA,41.0,-91.5,19087,House
590,Howard,IA,43.4,-92.3,19089,Rock
591,Humboldt,IA,42.8,-94.2,19091,Rock
592,Ida,IA,42.4,-95.5,19093,Rock
593,Iowa,IA,41.7,-92.1,19095,House
594,Jackson,IA,42.2,-90.6,19097,House
595,Jasper,IA,41.7,-93.1,19099,House
596,Jefferson,IA,41.0,-91.9,19101,House
597,Johnson,IA,41.7,-91.6,19103,House
598,Jones,IA,42.1,-91.1,19105,House
599,Keokuk,IA,41.3,-92.2,19107,House
600,Kossuth,IA,43.2,-94.2,19109,Rock
601,Lee,IA,40.6,-91.5,19111,Rock
602,Linn,IA,42.1,-91.6,19113,House
603,Louisa,IA,41.2,-91.3,19115,House
604,Lucas,IA,41.0,-93.3,19117,House
605,Lyon,IA,43.4,-96.2,19119,Rock
606,Madison,IA,41.3,-94.0,19121,House
607,Mahaska,IA,41.3,-92.6,19123,House
608,Marion,IA,41.3,-93.1,19125,House
609,Marshall,IA,42.0,-93.0,19127,Rock
610,Mills,IA,41.0,-95.6,19129,House
611,Mitchell,IA,43.4,-92.8,19131,Rock
612,Monona,IA,42.1,-96.0,19133,Rock
613,Monroe,IA,41.0,-92.9,19135,House
614,Montgomery,IA,41.0,-95.2,19137,House
615,Muscatine,IA,41.5,-91.1,19139,Reggae
616,O'Brien,IA,43.1,-95.6,19141,Rock
617,Osceola,IA,43.4,-95.6,19143,Rock
618,Page,IA,40.7,-95.1,19145,House
619,Palo Alto,IA,43.1,-94.7,19147,Rock
620,Plymouth,IA,42.7,-96.2,19149,Rock
621,Pocahontas,IA,42.7,-94.7,19151,Rock
622,Polk,IA,41.7,-93.6,19153,House
623,Pottawattamie,IA,41.3,-95.5,19155,House
624,Poweshiek,IA,41.7,-92.5,19157,House
625,Ringgold,IA,40.7,-94.2,19159,House
626,Sac,IA,42.4,-95.1,19161,Rock
627,Scott,IA,41.6,-90.6,19163,Reggae
628,Shelby,IA,41.7,-95.3,19165,Rock
629,Sioux,IA,43.1,-96.2,19167,Rock
630,Story,IA,42.0,-93.5,19169,Rock
631,Tama,IA,42.1,-92.5,19171,House
632,Taylor,IA,40.7,-94.7,19173,House
633,Union,IA,41.0,-94.2,19175,House
634,Van Buren,IA,40.8,-92.0,19177,House
635,Wapello,IA,41.0,-92.4,19179,House
636,Warren,IA,41.3,-93.6,19181,House
637,Washington,IA,41.3,-91.7,19183,House
638,Wayne,IA,40.7,-93.3,19185,House
639,Webster,IA,42.4,-94.2,19187,Rock
640,Winnebago,IA,43.4,-93.7,19189,Rock
641,Winneshiek,IA,43.3,-91.8,19191,Rock
642,Woodbury,IA,42.4,-96.0,19193,Rock
643,Worth,IA,43.4,-93.3,19195,Rock
644,Wright,IA,42.7,-93.7,19197,Rock
645,Ada,ID,43.4,-116.2,16001,Rock
646,Adams,ID,44.9,-116.5,16003,Rock
647,Bannock,ID,42.7,-112.2,16005,Rock
648,Bear Lake,ID,42.3,-111.3,16007,Rock
649,Benewah,ID,47.2,-116.7,16009,Rock
650,Bingham,ID,43.2,-112.4,16011,Rock
651,Blaine,ID,43.4,-114.0,16013,Rock
652,Boise,ID,44.0,-115.7,16015,Rock
653,Bonner,ID,48.3,-116.6,16017,Rock
654,Bonneville,ID,43.4,-111.6,16019,Rock
655,Boundary,ID,48.8,-116.4,16021,Rock
656,Butte,ID,43.7,-113.2,16023,Rock
657,Camas,ID,43.5,-114.8,16025,Rock
658,Canyon,ID,43.6,-116.7,16027,Rock
659,Caribou,ID,42.8,-111.6,16029,Rock
660,Cassia,ID,42.3,-113.6,16031,Rock
661,Clark,ID,44.3,-112.4,16033,Rock
662,Clearwater,ID,46.7,-115.7,16035,Rock
663,Custer,ID,44.2,-114.3,16037,Rock
664,Elmore,ID,43.3,-115.5,16039,Rock
665,Franklin,ID,42.2,-111.8,16041,Rock
666,Fremont,ID,44.2,-111.5,16043,Rock
667,Gem,ID,44.1,-116.4,16045,Rock
668,Gooding,ID,43.0,-114.8,16047,Rock
669,Idaho,ID,45.8,-115.5,16049,Rock
670,Jefferson,ID,43.8,-112.3,16051,Rock
671,Jerome,ID,42.7,-114.3,16053,Rock
672,Kootenai,ID,47.7,-116.7,16055,Rock
673,Latah,ID,46.8,-116.7,16057,Rock
674,Lemhi,ID,45.0,-113.9,16059,Rock
675,Lewis,ID,46.2,-116.4,16061,Rock
676,Lincoln,ID,43.0,-114.1,16063,Rock
677,Madison,ID,43.8,-111.7,16065,Rock
678,Minidoka,ID,42.8,-113.6,16067,Rock
679,Nez Perce,ID,46.3,-116.7,16061,Rock
680,Oneida,ID,42.2,-112.5,16071,Rock
681,Owyhee,ID,42.6,-116.2,16073,Rock
682,Payette,ID,44.0,-116.8,16075,Rock
683,Power,ID,42.7,-112.8,16077,Rock
684,Shoshone,ID,47.3,-115.9,16079,Rock
685,Teton,ID,43.8,-111.2,16081,Rock
686,Twin Falls,ID,42.4,-114.7,16083,Rock
687,Valley,ID,44.7,-115.6,16085,Rock
688,Washington,ID,44.4,-116.8,16087,Rock
689,Adams,IL,40.0,-91.2,17001,House
690,Alexander,IL,37.2,-89.3,17003,Reggae
691,Bond,IL,38.9,-89.4,17005,House
692,Boone,IL,42.3,-88.8,17007,House
693,Brown,IL,40.0,-90.8,17009,Rock
694,Bureau,IL,41.4,-89.5,17011,Reggae
695,Calhoun,IL,39.2,-90.7,17013,House
696,Carroll,IL,42.1,-89.9,17015,Reggae
697,Cass,IL,40.0,-90.2,17017,Rock
698,Champaign,IL,40.1,-88.2,17019,House
699,Christian,IL,39.5,-89.3,17021,House
700,Clark,IL,39.3,-87.8,17023,House
701,Clay,IL,38.8,-88.5,17025,Rock
702,Clinton,IL,38.6,-89.4,17027,House
703,Coles,IL,39.5,-88.2,17029,House
704,Cook,IL,41.9,-87.7,17031,House
705,Crawford,IL,39.0,-87.8,17033,Rock
706,Cumberland,IL,39.3,-88.2,17035,House
707,DeKalb,IL,41.9,-88.8,17037,House
708,De Witt,IL,40.2,-88.9,17039,House
709,Douglas,IL,39.8,-88.2,17041,House
710,DuPage,IL,41.9,-88.1,17043,House
711,Edgar,IL,39.7,-87.7,17045,House
712,Edwards,IL,38.4,-88.1,17047,Rock
713,Effingham,IL,39.1,-88.6,17049,House
714,Fayette,IL,39.0,-89.0,17051,House
715,Ford,IL,40.6,-88.2,17053,House
716,Franklin,IL,38.0,-88.9,17055,Rock
717,Fulton,IL,40.5,-90.2,17057,Rock
718,Gallatin,IL,37.8,-88.2,17059,Rock
719,Greene,IL,39.4,-90.4,17061,Rock
720,Grundy,IL,41.3,-88.4,17063,House
721,Hamilton,IL,38.1,-88.5,17065,Rock
722,Hancock,IL,40.4,-91.2,17067,Rock
723,Hardin,IL,37.5,-88.3,17069,Rock
724,Henderson,IL,40.8,-90.9,17071,Rock
725,Henry,IL,41.4,-90.1,17073,Reggae
726,Iroquois,IL,40.7,-87.8,17075,House
727,Jackson,IL,37.8,-89.4,17077,Reggae
728,Jasper,IL,39.0,-88.1,17079,Rock
729,Jefferson,IL,38.3,-88.9,17081,Rock
730,Jersey,IL,39.1,-90.4,17083,House
731,Jo Daviess,IL,42.4,-90.2,17085,House
732,Johnson,IL,37.5,-88.9,17087,Reggae
733,Kane,IL,41.9,-88.4,17089,House
734,Kankakee,IL,41.1,-87.9,17091,House
735,Kendall,IL,41.6,-88.4,17093,House
736,Knox,IL,40.9,-90.2,17095,Rock
737,Lake,IL,42.4,-87.8,17097,House
738,La Salle,IL,41.3,-88.9,17099,House
739,Lawrence,IL,38.7,-87.7,17101,Rock
740,Lee,IL,41.7,-89.3,17103,Reggae
741,Livingston,IL,40.9,-88.6,17105,House
742,Logan,IL,40.1,-89.4,17107,Rock
743,McDonough,IL,40.5,-90.7,17109,Rock
744,McHenry,IL,42.3,-88.5,17111,House
745,McLean,IL,40.5,-88.8,17113,House
746,Macon,IL,39.9,-89.0,17115,House
747,Macoupin,IL,39.3,-89.9,17117,House
748,Madison,IL,38.8,-89.9,17119,House
749,Marion,IL,38.6,-88.9,17121,Rock
750,Marshall,IL,41.0,-89.3,17123,House
751,Mason,IL,40.2,-89.9,17125,Rock
752,Massac,IL,37.2,-88.7,17127,Reggae
753,Menard,IL,40.0,-89.8,17129,Rock
754,Mercer,IL,41.2,-90.7,17131,Reggae
755,Monroe,IL,38.3,-90.2,17133,Reggae
756,Montgomery,IL,39.2,-89.5,17135,House
757,Morgan,IL,39.7,-90.2,17137,Rock
758,Moultrie,IL,39.6,-88.6,17139,House
759,Ogle,IL,42.0,-89.3,17141,Reggae
760,Peoria,IL,40.8,-89.8,17143,Rock
761,Perry,IL,38.1,-89.4,17145,Reggae
762,Piatt,IL,40.0,-88.6,17147,House
763,Pike,IL,39.6,-90.9,17149,House
764,Pope,IL,37.4,-88.6,17151,Reggae
765,Pulaski,IL,37.2,-89.1,17153,Reggae
766,Putnam,IL,41.2,-89.3,17155,House
767,Randolph,IL,38.0,-89.8,17157,Reggae
768,Richland,IL,38.7,-88.1,17159,Rock
769,Rock Island,IL,41.5,-90.6,17161,Reggae
770,St. Clair,IL,38.5,-89.9,17163,Rock
771,Saline,IL,37.8,-88.5,17165,Rock
772,Sangamon,IL,39.8,-89.7,17167,Rock
773,Schuyler,IL,40.2,-90.6,17169,Rock
774,Scott,IL,39.6,-90.5,17171,House
775,Shelby,IL,39.4,-88.8,17173,House
776,Stark,IL,41.1,-89.8,17175,Reggae
777,Stephenson,IL,42.4,-89.7,17177,Reggae
778,Tazewell,IL,40.5,-89.5,17179,Rock
779,Union,IL,37.5,-89.3,17181,Reggae
780,Vermilion,IL,40.2,-87.7,17183,House
781,Wabash,IL,38.4,-87.8,17185,House
782,Warren,IL,40.9,-90.6,17187,Rock
783,Washington,IL,38.4,-89.4,17189,Rock
784,Wayne,IL,38.4,-88.4,17191,Rock
785,White,IL,38.1,-88.2,17193,Rock
786,Whiteside,IL,41.8,-89.9,17195,Reggae
787,Will,IL,41.4,-88.0,17197,House
788,Williamson,IL,37.7,-88.9,17199,Reggae
789,Winnebago,IL,42.3,-89.2,17201,Reggae
790,Woodford,IL,40.8,-89.2,17203,House
791,Adams,IN,40.7,-84.9,18001,House
792,Allen,IN,41.1,-85.1,18003,House
793,Bartholomew,IN,39.2,-85.9,18005,House
794,Benton,IN,40.6,-87.3,18007,House
795,Blackford,IN,40.5,-85.3,18009,House
796,Boone,IN,40.1,-86.5,18011,House
797,Brown,IN,39.2,-86.2,18013,House
798,Carroll,IN,40.6,-86.6,18015,House
799,Cass,IN,40.8,-86.3,18017,House
800,Clark,IN,38.5,-85.7,18019,House
801,Clay,IN,39.4,-87.1,18021,House
802,Clinton,IN,40.3,-86.5,18023,House
803,Crawford,IN,38.3,-86.5,18025,House
804,Daviess,IN,38.7,-87.1,18027,House
805,Dearborn,IN,39.1,-85.0,18029,House
806,Decatur,IN,39.3,-85.5,18031,House
807,De Kalb,IN,41.4,-85.0,18033,Rock
808,Delaware,IN,40.2,-85.4,18035,House
809,Dubois,IN,38.4,-86.9,18037,Rock
810,Elkhart,IN,41.6,-85.9,18039,House
811,Fayette,IN,39.6,-85.2,18041,House
812,Floyd,IN,38.3,-85.9,18043,House
813,Fountain,IN,40.1,-87.2,18045,House
814,Franklin,IN,39.4,-85.1,18047,House
815,Fulton,IN,41.0,-86.3,18049,House
816,Gibson,IN,38.3,-87.6,18051,Rock
817,Grant,IN,40.5,-85.7,18053,House
818,Greene,IN,39.0,-87.0,18055,House
819,Hamilton,IN,40.1,-86.1,18057,House
820,Hancock,IN,39.8,-85.8,18059,House
821,Harrison,IN,38.2,-86.1,18061,House
822,Hendricks,IN,39.8,-86.5,18063,House
823,Henry,IN,39.9,-85.4,18065,House
824,Howard,IN,40.5,-86.1,18067,House
825,Huntington,IN,40.8,-85.5,18069,House
826,Jackson,IN,38.9,-86.0,18071,House
827,Jasper,IN,41.0,-87.1,18073,House
828,Jay,IN,40.4,-85.0,18075,House
829,Jefferson,IN,38.8,-85.4,18077,House
830,Jennings,IN,39.0,-85.6,18079,House
831,Johnson,IN,39.5,-86.1,18081,House
832,Knox,IN,38.7,-87.4,18083,House
833,Kosciusko,IN,41.2,-85.9,18085,House
834,Lagrange,IN,41.6,-85.4,18087,House
835,Lake,IN,41.5,-87.4,18089,House
836,La Porte,IN,41.5,-86.7,18091,House
837,Lawrence,IN,38.8,-86.5,18093,House
838,Madison,IN,40.2,-85.7,18095,House
839,Marion,IN,39.8,-86.1,18097,House
840,Marshall,IN,41.3,-86.3,18099,House
841,Martin,IN,38.7,-86.8,18101,House
842,Miami,IN,40.8,-86.0,18103,House
843,Monroe,IN,39.2,-86.5,18105,House
844,Montgomery,IN,40.0,-86.9,18107,House
845,Morgan,IN,39.5,-86.4,18109,House
846,Newton,IN,41.0,-87.4,18111,House
847,Noble,IN,41.4,-85.4,18113,House
848,Ohio,IN,39.0,-85.0,18029,House
849,Orange,IN,38.5,-86.5,18117,House
850,Owen,IN,39.3,-86.8,18119,House
851,Parke,IN,39.8,-87.2,18121,House
852,Perry,IN,38.1,-86.6,18123,Rock
853,Pike,IN,38.4,-87.2,18125,Rock
854,Porter,IN,41.5,-87.1,18127,House
855,Posey,IN,38.0,-87.9,18129,Rock
856,Pulaski,IN,41.0,-86.7,18131,House
857,Putnam,IN,39.7,-86.8,18133,House
858,Randolph,IN,40.1,-85.0,18135,House
859,Ripley,IN,39.1,-85.3,18137,House
860,Rush,IN,39.6,-85.5,18139,House
861,St. Joseph,IN,41.6,-86.3,18141,House
862,Scott,IN,38.7,-85.7,18143,House
863,Shelby,IN,39.5,-85.8,18145,House
864,Spencer,IN,38.0,-87.0,18147,Rock
865,Starke,IN,41.3,-86.6,18149,House
866,Steuben,IN,41.6,-85.0,18151,Rock
867,Sullivan,IN,39.1,-87.4,18153,House
868,Switzerland,IN,38.8,-85.0,18155,House
869,Tippecanoe,IN,40.4,-86.9,18157,House
870,Tipton,IN,40.3,-86.1,18159,House
871,Union,IN,39.6,-84.9,18161,House
872,Vanderburgh,IN,38.0,-87.6,18163,Rock
873,Vermillion,IN,39.9,-87.5,18165,House
874,Vigo,IN,39.4,-87.4,18167,House
875,Wabash,IN,40.8,-85.8,18169,House
876,Warren,IN,40.3,-87.4,18171,House
877,Warrick,IN,38.1,-87.3,18173,Rock
878,Washington,IN,38.6,-86.1,18175,House
879,Wayne,IN,39.9,-85.0,18177,House
880,Wells,IN,40.7,-85.2,18179,House
881,White,IN,40.7,-86.9,18181,House
882,Whitley,IN,41.1,-85.5,18183,House
883,Allen,KS,37.9,-95.3,20001,House
884,Anderson,KS,38.2,-95.3,20003,House
885,Atchison,KS,39.5,-95.3,20005,House
886,Barber,KS,37.2,-98.7,20007,House
887,Barton,KS,38.5,-98.8,20009,Rock
888,Bourbon,KS,37.9,-94.9,20011,House
889,Brown,KS,39.8,-95.6,20013,House
890,Butler,KS,37.8,-96.8,20015,House
891,Chase,KS,38.3,-96.6,20017,House
892,Chautauqua,KS,37.2,-96.2,20019,House
893,Cherokee,KS,37.2,-94.8,20021,House
894,Cheyenne,KS,39.8,-101.7,20023,Rock
895,Clark,KS,37.2,-99.8,20025,Rock
896,Clay,KS,39.4,-97.2,20027,House
897,Cloud,KS,39.5,-97.7,20029,House
898,Coffey,KS,38.2,-95.7,20031,House
899,Comanche,KS,37.2,-99.3,20033,House
900,Cowley,KS,37.2,-96.8,20035,House
901,Crawford,KS,37.5,-94.9,20037,House
902,Decatur,KS,39.8,-100.5,20039,Rock
903,Dickinson,KS,38.9,-97.2,20041,House
904,Doniphan,KS,39.8,-95.1,20043,House
905,Douglas,KS,38.9,-95.3,20045,House
906,Edwards,KS,37.9,-99.3,20047,Rock
907,Elk,KS,37.5,-96.2,20049,House
908,Ellis,KS,38.9,-99.3,20051,Rock
909,Ellsworth,KS,38.7,-98.2,20053,Rock
910,Finney,KS,38.0,-100.7,20055,Rock
911,Ford,KS,37.7,-99.9,20057,Rock
912,Franklin,KS,38.6,-95.3,20059,House
913,Geary,KS,39.0,-96.7,20061,House
914,Gove,KS,38.9,-100.5,20063,Rock
915,Graham,KS,39.3,-99.9,20065,Rock
916,Grant,KS,37.6,-101.3,20067,Rock
917,Gray,KS,37.7,-100.4,20069,Rock
918,Greeley,KS,38.5,-101.8,20071,Rock
919,Greenwood,KS,37.9,-96.2,20073,House
920,Hamilton,KS,38.0,-101.8,20075,Rock
921,Harper,KS,37.2,-98.1,20077,House
922,Harvey,KS,38.0,-97.4,20079,House
923,Haskell,KS,37.6,-100.9,20081,Rock
924,Hodgeman,KS,38.1,-99.9,20083,Rock
925,Jackson,KS,39.4,-95.8,20085,House
926,Jefferson,KS,39.2,-95.4,20087,House
927,Jewell,KS,39.8,-98.2,20089,House
928,Johnson,KS,38.9,-94.8,20091,House
929,Kearny,KS,38.0,-101.3,20093,Rock
930,Kingman,KS,37.6,-98.1,20095,House
931,Kiowa,KS,37.6,-99.3,20097,House
932,Labette,KS,37.2,-95.3,20099,House
933,Lane,KS,38.5,-100.5,20101,Rock
934,Leavenworth,KS,39.2,-95.0,20103,House
935,Lincoln,KS,39.0,-98.2,20105,House
936,Linn,KS,38.2,-94.8,20107,House
937,Logan,KS,38.9,-101.1,20109,Rock
938,Lyon,KS,38.5,-96.2,20111,House
939,McPherson,KS,38.4,-97.6,20113,House
940,Marion,KS,38.4,-97.1,20115,House
941,Marshall,KS,39.8,-96.5,20117,House
942,Meade,KS,37.2,-100.4,20119,Rock
943,Miami,KS,38.6,-94.8,20121,House
944,Mitchell,KS,39.4,-98.2,20123,House
945,Montgomery,KS,37.2,-95.7,20125,House
946,Morris,KS,38.7,-96.6,20127,House
947,Morton,KS,37.2,-101.8,20129,Rock
948,Nemaha,KS,39.8,-96.0,20131,House
949,Neosho,KS,37.6,-95.3,20133,House
950,Ness,KS,38.5,-99.9,20135,Rock
951,Norton,KS,39.8,-99.9,20137,Rock
952,Osage,KS,38.6,-95.7,20139,House
953,Osborne,KS,39.3,-98.8,20141,Rock
954,Ottawa,KS,39.1,-97.7,20143,House
955,Pawnee,KS,38.2,-99.2,20145,Rock
956,Phillips,KS,39.8,-99.3,20147,Rock
957,Pottawatomie,KS,39.4,-96.3,20149,House
958,Pratt,KS,37.6,-98.7,20151,House
959,Rawlins,KS,39.8,-101.1,20153,Rock
960,Reno,KS,38.0,-98.1,20155,House
961,Republic,KS,39.8,-97.7,20157,House
962,Rice,KS,38.3,-98.2,20159,House
963,Riley,KS,39.3,-96.7,20161,House
964,Rooks,KS,39.4,-99.3,20163,Rock
965,Rush,KS,38.5,-99.3,20165,Rock
966,Russell,KS,38.9,-98.8,20167,Rock
967,Saline,KS,38.8,-97.6,20169,House
968,Scott,KS,38.5,-100.9,20171,Rock
969,Sedgwick,KS,37.7,-97.5,20173,House
970,Seward,KS,37.2,-100.9,20175,Rock
971,Shawnee,KS,39.0,-95.8,20177,House
972,Sheridan,KS,39.4,-100.4,20179,Rock
973,Sherman,KS,39.4,-101.7,20181,Rock
974,Smith,KS,39.8,-98.8,20183,House
975,Stafford,KS,38.0,-98.7,20185,House
976,Stanton,KS,37.6,-101.8,20187,Rock
977,Stevens,KS,37.2,-101.3,20189,Rock
978,Sumner,KS,37.2,-97.5,20191,House
979,Thomas,KS,39.4,-101.1,20193,Rock
980,Trego,KS,38.9,-99.9,20195,Rock
981,Wabaunsee,KS,39.0,-96.2,20197,House
982,Wallace,KS,38.9,-101.8,20199,Rock
983,Washington,KS,39.8,-97.1,20201,House
984,Wichita,KS,38.5,-101.3,20203,Rock
985,Wilson,KS,37.6,-95.7,20205,House
986,Woodson,KS,37.9,-95.7,20207,House
987,Wyandotte,KS,39.1,-94.8,20209,House
988,Adair,KY,37.1,-85.3,21001,Rock
989,Allen,KY,36.8,-86.2,21003,Reggae
990,Anderson,KY,38.0,-85.0,21005,House
991,Ballard,KY,37.1,-89.0,21007,Reggae
992,Barren,KY,37.0,-85.9,21009,Reggae
993,Bath,KY,38.1,-83.7,21011,House
994,Bell,KY,36.7,-83.7,21013,Rock
995,Boone,KY,39.0,-84.7,21015,House
996,Bourbon,KY,38.2,-84.2,21017,House
997,Boyd,KY,38.4,-82.7,21019,House
998,Boyle,KY,37.6,-84.9,21021,Rock
999,Bracken,KY,38.7,-84.1,21023,House
1000,Breathitt,KY,37.5,-83.3,21025,House
1001,Breckinridge,KY,37.8,-86.4,21027,Rock
1002,Bullitt,KY,38.0,-85.7,21029,House
1003,Butler,KY,37.2,-86.7,21031,Reggae
1004,Caldwell,KY,37.1,-87.9,21033,Reggae
1005,Calloway,KY,36.6,-88.3,21035,Reggae
1006,Campbell,KY,38.9,-84.4,21037,House
1007,Carlisle,KY,36.9,-89.0,21039,Reggae
1008,Carroll,KY,38.7,-85.1,21041,House
1009,Carter,KY,38.3,-83.1,21043,House
1010,Casey,KY,37.3,-84.9,21045,Rock
1011,Christian,KY,36.9,-87.5,21047,Reggae
1012,Clark,KY,38.0,-84.1,21049,House
1013,Clay,KY,37.2,-83.7,21051,House
1014,Clinton,KY,36.7,-85.1,21053,Rock
1015,Crittenden,KY,37.4,-88.1,21055,Rock
1016,Cumberland,KY,36.8,-85.4,21057,Rock
1017,Daviess,KY,37.7,-87.1,21059,Rock
1018,Edmonson,KY,37.2,-86.2,21061,Rock
1019,Elliott,KY,38.1,-83.1,21063,House
1020,Estill,KY,37.7,-84.0,21065,House
1021,Fayette,KY,38.0,-84.5,21067,House
1022,Fleming,KY,38.4,-83.7,21069,House
1023,Floyd,KY,37.6,-82.7,21071,House
1024,Franklin,KY,38.2,-84.9,21073,House
1025,Fulton,KY,36.6,-89.2,21075,Reggae
1026,Gallatin,KY,38.8,-84.9,18155,House
1027,Garrard,KY,37.6,-84.5,21079,Rock
1028,Grant,KY,38.6,-84.6,21081,House
1029,Graves,KY,36.7,-88.6,21083,Reggae
1030,Grayson,KY,37.5,-86.3,21085,Rock
1031,Green,KY,37.3,-85.6,21087,Rock
1032,Greenup,KY,38.5,-82.9,21089,House
1033,Hancock,KY,37.8,-86.8,21091,Rock
1034,Hardin,KY,37.7,-86.0,21093,Rock
1035,Harlan,KY,36.9,-83.2,21095,Rock
1036,Harrison,KY,38.4,-84.3,21097,House
1037,Hart,KY,37.3,-85.9,21099,Rock
1038,Henderson,KY,37.8,-87.6,21101,Rock
1039,Henry,KY,38.5,-85.1,21103,House
1040,Hickman,KY,36.7,-89.0,21105,Reggae
1041,Hopkins,KY,37.3,-87.5,21107,Reggae
1042,Jackson,KY,37.4,-84.0,21109,House
1043,Jefferson,KY,38.2,-85.7,21111,House
1044,Jessamine,KY,37.9,-84.6,21113,House
1045,Johnson,KY,37.8,-82.8,21115,House
1046,Kenton,KY,38.9,-84.5,21117,House
1047,Knott,KY,37.3,-83.0,21119,House
1048,Knox,KY,36.9,-83.9,21121,Rock
1049,Larue,KY,37.6,-85.7,21123,Rock
1050,Laurel,KY,37.1,-84.1,21125,Rock
1051,Lawrence,KY,38.1,-82.7,21127,House
1052,Lee,KY,37.6,-83.7,21129,House
1053,Leslie,KY,37.1,-83.4,21131,House
1054,Letcher,KY,37.1,-82.9,21133,House
1055,Lewis,KY,38.5,-83.4,21135,House
1056,Lincoln,KY,37.5,-84.7,21137,Rock
1057,Livingston,KY,37.2,-88.3,21139,Reggae
1058,Logan,KY,36.9,-86.9,21141,Reggae
1059,Lyon,KY,37.0,-88.1,21143,Reggae
1060,McCracken,KY,37.1,-88.7,21145,Reggae
1061,McCreary,KY,36.7,-84.5,21147,Rock
1062,McLean,KY,37.5,-87.3,21149,Reggae
1063,Madison,KY,37.7,-84.3,21151,House
1064,Magoffin,KY,37.7,-83.1,21153,House
1065,Marion,KY,37.6,-85.3,21155,Rock
1066,Marshall,KY,36.9,-88.3,21157,Reggae
1067,Martin,KY,37.8,-82.5,21159,House
1068,Mason,KY,38.6,-83.8,21161,House
1069,Meade,KY,38.0,-86.2,21163,Rock
1070,Menifee,KY,37.9,-83.6,21165,House
1071,Mercer,KY,37.8,-84.9,21167,House
1072,Metcalfe,KY,37.0,-85.6,21169,Rock
1073,Monroe,KY,36.7,-85.7,21171,Reggae
1074,Montgomery,KY,38.0,-83.9,21173,House
1075,Morgan,KY,37.9,-83.3,21175,House
1076,Muhlenberg,KY,37.2,-87.1,21177,Reggae
1077,Nelson,KY,37.8,-85.5,21179,Rock
1078,Nicholas,KY,38.3,-84.0,21181,House
1079,Ohio,KY,37.5,-86.8,21183,Rock
1080,Oldham,KY,38.4,-85.4,21185,House
1081,Owen,KY,38.5,-84.8,21187,House
1082,Owsley,KY,37.4,-83.7,21189,House
1083,Pendleton,KY,38.7,-84.4,21191,House
1084,Perry,KY,37.2,-83.2,21193,House
1085,Pike,KY,37.5,-82.4,21195,House
1086,Powell,KY,37.8,-83.8,21197,House
1087,Pulaski,KY,37.1,-84.6,21199,Rock
1088,Robertson,KY,38.5,-84.1,21201,House
